game_id	attendance	team1	team2	goals	tie	pk	stage	round	year	date	time	stadium	home	lat	long	referee	booked	url
639	38074	Cameroon	Denmark	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	19-06-2010 (20:30 h)	20:30	Loftus Versfeld Stadium (Pretoria)	South Africa	-25.75327	28.22291	Jorge Luis Larrionda (URU)	"Bassong (49a??), Ma??Bia (75a??) / S??rensen (86a??), Kj?|r (87a??)"	2010_SA_FS.htm
640	26643	Slovakia	Paraguay	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (13:30 h)	13:30	Free State Stadium (Bloemfontein)	South Africa	-29.11728	26.20892	Eddy Maillet (SEY)	"??urica (42a??), ??est??k (47a??), Weiss (84a??) / Vera (45a??)"	2010_SA_FS.htm
641	38229	Italy	New Zealand	1月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (16:00 h)	16:00	Mbombela Stadium (Nelspruit)	South Africa	-25.461706	30.929721	Carlos Alberto Batres (GUA)	"Fallon (14a??), Smith (28a??), Nelsen (87a??)"	2010_SA_FS.htm
642	84455	Brazil	Ivory Coast	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	20-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	St??phane Lannoy (FRA)	"Kak?? (85a??), Kak?? (88a?? > RC) / Ti??n?? (31a??), Ke?ˉta (75a??), Tiot?? (86a??)"	2010_SA_FS.htm
643	63644	Portugal	North Korea	7-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (13:30 h)	13:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Pablo Pozo (CHI)	"Pedro Mendes (38a??), Hugo Almeida (70a??) / Park Chul-jin (32a??), Hong Young-jo (47a??)"	2010_SA_FS.htm
644	34872	Chile	Switzerland	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Khalil al-Ghamdi (KSA)	"Suazo (2a??), Carmona (22a??), Ponce (25a??), Mati Fern??ndez (60a??), Medel (61a??), Valdivia (90+a??) / Nkufo (18a??), Behrami (RC 31a??), Barnetta (48a??), ?°nler (60a??)"	2010_SA_FS.htm
645	54386	Spain	Honduras	2-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	21-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Yuichi Nishimura (JAP)	"Turcios (8a??), Izaguirre (38a??)"	2010_SA_FS.htm
646	33425	Mexico	Uruguay	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (16:00 h)	16:00	Royal Bafokeng Stadium (Rustenburg)	South Africa	-25.66334	27.22205	Viktor Kassai (HUN)	"Hern??ndez (77a??), Castro (86a??) / Fucile (68a??)"	2010_SA_FS.htm
647	39415	France	South Africa	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	South Africa	-29.11728	26.20892	??scar Juli??n Ruiz (COL)	"Gourcuff (RC 25a??), Diaby (71a??)"	2010_SA_FS.htm
648	61874	Nigeria	South Korea	2月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	South Africa	-29.828287	31.029947	Oleg??rio Benqueren?§a (POR)	"Enyeama (31a??), Obasi (37a??), Yussuf (42a??) / Kim Nam-il (68a??)"	2010_SA_FS.htm
649	38891	Greece	Argentina	0-2	FALSE	FALSE	GROUP STAGE	FALSE	2010	22-06-2010 (20:30 h)	20:30	Peter Mokaba Stadium (Polokwane)	South Africa	-23.92421	29.46512	Ravshan Irmatov (UZB)	Katsouranis (30a??) / Bolatti (76a??)	2010_SA_FS.htm
650	36893	Slovenia	England	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Wolfgang Stark (GER)	"Joki?? (40a??), Birsa (79a??), Dedi?? (81a??) / Johnson (48a??)"	2010_SA_FS.htm
651	35827	USA	Algeria	1-0	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	South Africa	-25.75327	28.22291	Frank de Bleeckere (BEL)	"Altidore (62a??), Beasley (90a??) / Yebda (12a??), Yahia (76a??), Lahcen (83a??), Yahia (90+a?? > RC)"	2010_SA_FS.htm
652	83391	Ghana	Germany	0-1	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	Carlos Eug?anio Simon (BRA)	A. Ayew (40a??) / M??ller (43a??)	2010_SA_FS.htm
653	37836	Australia	Serbia	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	2010	23-06-2010 (20:30 h)	20:30	Mbombela Stadium (Nelspruit)	South Africa	-25.461706	30.929721	Jorge Luis Larrionda (URU)	"Beauchamp (49a??), Wilkshire (50a??), Emerton (67a??) / Lukovi?? (18a??), Ninkovi?? (59a??)"	2010_SA_FS.htm
654	53412	Slovakia	Italy	3月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (16:00 h)	16:00	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Howard Webb (ENG)	"??trba (16a??), Vittek (40a??), Pekar?-k (50a??), Mucha (82a??) / Cannavaro (31a??), Chiellini (67a??), Pepe (76a??), Quagliarella (83a??)"	2010_SA_FS.htm
655	34850	Paraguay	New Zealand	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (16:00 h)	16:00	Peter Mokaba Stadium (Polokwane)	South Africa	-23.92421	29.46512	Yuichi Nishimura (JAP)	"V. C??ceres (10a??), Santa Cruz (41a??) / Nelsen (56a??)"	2010_SA_FS.htm
656	27967	Denmark	Japan	1月3日	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	South Africa	-25.66334	27.22205	Jerome Damon (SAF)	"Endo (12a??), Nagatomo (26a??) / Kr??ldrup (29a??), C. Poulsen (48a??), Bendtner (66a??)"	2010_SA_FS.htm
657	63093	Cameroon	Netherlands	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	24-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Pablo Pozo (CHI)	"Na??Koulou (25a??), Ma??Bia (81a??) / Kuijt (17a??), Van der Vaart (65a??), Van Bronckhorst (70a??)"	2010_SA_FS.htm
658	62712	Portugal	Brazil	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (16:00 h)	16:00	Moses Mabhida Stadium (Durban)	South Africa	-29.828287	31.029947	Benito Armando Archundia (MEX)	"Duda (25a??), Tiago (31a??), Pepe (40a??), F??bio Coentr?￡o (45a??) / Lu?-s Fabiano (15a??), Juan (25a??), Felipe Melo (43a??)"	2010_SA_FS.htm
659	34763	North Korea	Ivory Coast	0-3	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (16:00 h)	16:00	Mbombela Stadium (Nelspruit)	South Africa	-25.461706	30.929721	Alberto Undiano Mallenco (SPA)	-	2010_SA_FS.htm
660	41958	Chile	Spain	1月2日	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (20:30 h)	20:30	Loftus Versfeld Stadium (Pretoria)	South Africa	-25.75327	28.22291	Marco Antonio Rodr?-guez (MEX)	"Medel (15a??), Ponce (19a??), Estrada (21a??), Estrada (37a?? > RC)"	2010_SA_FS.htm
661	28042	Switzerland	Honduras	-	FALSE	FALSE	GROUP STAGE	FALSE	2010	25-06-2010 (20:30 h)	20:30	Free State Stadium (Bloemfontein)	South Africa	-29.11728	26.20892	H??ctor Walter Baldassi (ARG)	"Fernandes (34a??) / Thomas (4a??), Suazo (58a??), Ch??vez (64a??), W. Palacios (89a??)"	2010_SA_FS.htm
662	30597	Uruguay	South Korea	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2010	26-06-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Wolfgang Stark (GER)	"Kim Jung-woo (38a??), Cha Doo-ri (69a??), Cho Yong-hyung (83a??)"	2010_SA_FS.htm
663	34976	USA	Ghana	1月2日	FALSE	FALSE	1/8 FINAL	FALSE	2010	26-06-2010 (20:30 h)	20:30	Royal Bafokeng Stadium (Rustenburg)	South Africa	-25.66334	27.22205	Viktor Kassai (HUN)	"Clark (7a??), Cherundolo (18a??), Bocanegra (68a??) / Jonathan Mensah (61a??), A. Ayew (90+a??)"	2010_SA_FS.htm
664	40510	Germany	England	4月1日	FALSE	FALSE	1/8 FINAL	FALSE	2010	27-06-2010 (16:00 h)	16:00	Free State Stadium (Bloemfontein)	South Africa	-29.11728	26.20892	Jorge Luis Larrionda (URU)	Friedrich (47a??) / Johnson (81a??)	2010_SA_FS.htm
665	84377	Argentina	Mexico	3月1日	FALSE	FALSE	1/8 FINAL	FALSE	2010	27-06-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	Roberto Rosetti (ITA)	M??rquez (28a??)	2010_SA_FS.htm
666	61962	Netherlands	Slovakia	2月1日	FALSE	FALSE	1/8 FINAL	FALSE	2010	28-06-2010 (16:00 h)	16:00	Moses Mabhida Stadium (Durban)	South Africa	-29.828287	31.029947	Alberto Undiano Mallenco (SPA)	"Robben (31a??), Stekelenburg (90+a??) / Kucka (40a??), Kop?onek (72a??), ??krtel (84a??)"	2010_SA_FS.htm
667	54096	Brazil	Chile	3-0	FALSE	FALSE	1/8 FINAL	FALSE	2010	28-06-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Howard Webb (ENG)	"Kak?? (30a??), Ramires (72a??) / Vidal (47a??), Fuentes (68a??), Millar (80a??)"	2010_SA_FS.htm
668	36742	Paraguay	Japan	-	FALSE	1-0 (??. Barreto); 1-1 (Endo) / 2-1 (Barrios); 2-2 (Hasebe) / 3-2 (Riveros); 3-2 (Komano [out]) / 4-2 (Valdez); 4-3 (Honda) / 5-3 (Cardozo)	1/8 FINAL	FALSE	2010	29-06-2010 (16:00 h)	16:00	Loftus Versfeld Stadium (Pretoria)	South Africa	-25.75327	28.22291	Frank de Bleeckere (BEL)	"Riveros (118a??) / Matsui (58a??), Nagatomo (72a??), Honda (90+a??), Endo (113a??)"	2010_SA_FS.htm
669	62955	Spain	Portugal	1-0	FALSE	FALSE	1/8 FINAL	FALSE	2010	29-06-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	H??ctor Walter Baldassi (ARG)	"Xabi Alonso (74a??) / Tiago (80a??), Ricardo Costa (RC 89a??)"	2010_SA_FS.htm
670	40186	Netherlands	Brazil	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	2010	2-07-2010 (16:00 h)	16:00	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Yuichi Nishimura (JAP)	"Heitinga (14a??), Van der Wiel (47a??), De Jong (64a??), Ooijer (76a??) / Michel Bastos (37a??), Felipe Melo (RC 73a??)"	2010_SA_FS.htm
671	84017	Uruguay	Ghana	1月1日	FALSE	1-0 (Forl??n); 1-1 (Gyan) / 2-1 (Victorino); 2-2 (Appiah) / 3-2 (Scotti); 3-2 (John Mensah [saved]) / 3-2 (M. Pereira [out]); 3-2 (Adiyiah [saved]) / 4-2 (Abreu)	1/4 FINAL	FALSE	2010	2-07-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	Oleg??rio Benqueren?§a (POR)	"Fucile (20a??), Ar??valo R?-os (48a??), P??rez (59a??), Su??rez (RC 120+a??) / Paintsil (54a??), Sarpei (77a??), John Mensah (93a??)"	2010_SA_FS.htm
672	64100	Argentina	Germany	0-4	FALSE	FALSE	1/4 FINAL	FALSE	2010	3-07-2010 (16:00 h)	16:00	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Ravshan Irmatov (UZB)	"Otamendi (11a??), Mascherano (80a??) / M??ller (35a??)"	2010_SA_FS.htm
673	55359	Paraguay	Spain	0-1	FALSE	FALSE	1/4 FINAL	FALSE	2010	3-07-2010 (20:30 h)	20:30	Ellis Park Stadium (Johannesburg)	South Africa	-26.197547	28.06088	Carlos Alberto Batres (GUA)	"Piqu?? (57a??), Busquets (63a??) / V. C??ceres (59a??), Alcaraz (59a??), Morel (71a??), Santana (88a??)"	2010_SA_FS.htm
674	62479	Uruguay	Netherlands	2月3日	FALSE	FALSE	1/2 FINAL	FALSE	2010	6-07-2010 (20:30 h)	20:30	Cape Town Stadium (Cape Town)	South Africa	-33.904791	18.409845	Ravshan Irmatov (UZB)	"M. Pereira (21a??), C??ceres (29a??) / Sneijder (29a??), Boulahrouz (78a??), Van Bommel (90+a??)"	2010_SA_FS.htm
675	60960	Germany	Spain	0-1	FALSE	FALSE	1/2 FINAL	FALSE	2010	7-07-2010 (20:30 h)	20:30	Moses Mabhida Stadium (Durban)	South Africa	-29.828287	31.029947	Viktor Kassai (HUN)	-	2010_SA_FS.htm
676	36254	Uruguay	Germany	2月3日	FALSE	FALSE	PLACES 3-4	FALSE	2010	10-07-2010 (20:30 h)	20:30	Nelson Mandela Bay Stadium (Port Elizabeth)	South Africa	-33.93794	25.59942	Benito Armando Archundia (MEX)	"P??rez (61a??) / Aogo (5a??), Cacau (7a??), Friedrich (90+a??)"	2010_SA_FS.htm
677	84490	Netherlands	Spain	0-1	FALSE	FALSE	FINAL ROUND	FALSE	2010	11-07-2010 (20:30 h)	20:30	Soccer City (Johannesburg)	South Africa	-26.234757	27.982655	Howard Webb (ENG)	"Van Persie (15a??), Van Bommel (22a??), De Jong (28a??), Van Bronckhorst (54a??), Heitinga (57a??), Robben (84a??), Heitinga (109a?? > RC), Van der Wiel (111a??), Mathijsen (117a??) / Puyol (16a??), Sergio Ramos (23a??), Capdevila (67a??), Iniesta (118a??), Xavi (120+a??)"	2010_SA_FS.htm
678	7908	Uruguay	Colombia	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Andor Dorogi (HUN)		1962_CHILE_FS.htm
679	65006	Chile	Switzerland	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Kenneth Aston (ENG)		1962_CHILE_FS.htm
680	10484	Brazil	Mexico	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Gottfried Dienst (SWI)		1962_CHILE_FS.htm
681	7134	Argentina	Bulgaria	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	30-05-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Juan Gardeaz??bal (SPA)		1962_CHILE_FS.htm
682	9622	Soviet Union	Yugoslavia	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Albert Dusch (FRG)		1962_CHILE_FS.htm
683	65440	FRG	Italy	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Robert Davidson (SCO)		1962_CHILE_FS.htm
684	12700	Czechoslovakia	Spain	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Carl Erich Steiner (AUT)		1962_CHILE_FS.htm
685	7938	Hungary	England	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	31-05-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Leo Horn (NED)		1962_CHILE_FS.htm
686	8824	Yugoslavia	Uruguay	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Karol Galba (CZE)		1962_CHILE_FS.htm
687	66057	Chile	Italy	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Kenneth Aston (ENG)		1962_CHILE_FS.htm
688	14903	Brazil	Czechoslovakia	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Pierre Schwinte (FRA)		1962_CHILE_FS.htm
689	7794	England	Argentina	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	2-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Nikolaj Latishev (USSR)		1962_CHILE_FS.htm
690	8040	Soviet Union	Colombia	4月4日	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Jo?￡o Etzel Filho (BRA)		1962_CHILE_FS.htm
691	64922	FRG	Switzerland	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Leo Horn (NED)		1962_CHILE_FS.htm
692	11875	Spain	Mexico	1-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Branko Te??ani?? (YUG)		1962_CHILE_FS.htm
693	7442	Hungary	Bulgaria	6月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	3-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Juan Gardeaz??bal (SPA)		1962_CHILE_FS.htm
694	9973	Soviet Union	Uruguay	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Cesare Jonni (ITA)		1962_CHILE_FS.htm
695	67224	FRG	Chile	2-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Robert Davidson (SCO)		1962_CHILE_FS.htm
696	18715	Brazil	Spain	2月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Sergio Bustamante (CHI)		1962_CHILE_FS.htm
697	7945	Hungary	Argentina	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	6-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Arturo Yamasaki (PER)		1962_CHILE_FS.htm
698	7167	Yugoslavia	Colombia	5-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Juan Carlos Robles (CHI)		1962_CHILE_FS.htm
699	59828	Italy	Switzerland	3-0	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Nikolaj Latishev (USSR)		1962_CHILE_FS.htm
700	10648	Mexico	Czechoslovakia	3月1日	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Gottfried Dienst (SWI)		1962_CHILE_FS.htm
701	5700	England	Bulgaria	-	FALSE	FALSE	GROUP STAGE	FALSE	1962	7-06-1962 (15:00 h)	15:00	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Arthur Blavier (BEL)		1962_CHILE_FS.htm
702	17268	Chile	Soviet Union	2月1日	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Carlos Dittborn (Arica)	Chile	-18.4896507	-70.3017924	Leo Horn (NED)		1962_CHILE_FS.htm
703	63324	Yugoslavia	FRG	1-0	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Arturo Yamasaki (PER)		1962_CHILE_FS.htm
704	17736	Brazil	England	3月1日	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Pierre Schwinte (FRA)		1962_CHILE_FS.htm
705	11690	Czechoslovakia	Hungary	1-0	FALSE	FALSE	1/4 FINAL	FALSE	1962	10-06-1962 (14:30 h)	14:30	Braden Copper (Rancagua)	Chile	-34.176408	-70.738982	Nikolaj Latishev (USSR)		1962_CHILE_FS.htm
706	76594	Brazil	Chile	4月2日	FALSE	FALSE	1/2 FINAL	FALSE	1962	13-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Arturo Yamasaki (PER)		1962_CHILE_FS.htm
707	5890	Czechoslovakia	Yugoslavia	3月1日	FALSE	FALSE	1/2 FINAL	FALSE	1962	13-06-1962 (14:30 h)	14:30	Sausalito (Vi?±a del Mar)	Chile	-33.014397	-71.535233	Gottfried Dienst (SWI)		1962_CHILE_FS.htm
708	66697	Chile	Yugoslavia	1-0	FALSE	FALSE	PLACES 3-4	FALSE	1962	16-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Juan Gardeaz??bal (SPA)		1962_CHILE_FS.htm
709	68679	Brazil	Czechoslovakia	3月1日	FALSE	FALSE	FINAL ROUND	FALSE	1962	17-06-1962 (14:30 h)	14:30	Estadio Nacional (Santiago de Chile)	Chile	-33.3514786	-70.7364126	Nikolaj Latishev (USSR)		1962_CHILE_FS.htm
710	61500	Brazil	Yugoslavia	-	FALSE	FALSE	GROUP STAGE	first	1974	13-06-1974 (17:00 h)	17:00	Waldstadion (Frankfurt am Main)	West Germany	50.069555	8.646306	Rudolf Scheurer (SWI)		1974_FRG_FS.htm
711	83168	FRG	Chile	1-0	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (16:30 h)	16:30	Olympiastadion (West-Berlin)	West Germany	52.514697	13.239499	Do??an Babacan (TUR)		1974_FRG_FS.htm
712	18180	GDR	Australia	2-0	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (19:30 h)	19:30	Volksparkstadion (Hamburg)	West Germany	53.587128	9.8986	Youssou Na??Diaye (SEN)		1974_FRG_FS.htm
713	25800	Zaire	Scotland	0-2	FALSE	FALSE	GROUP STAGE	first	1974	14-06-1974 (19:30 h)	19:30	Westfalenstadion (Dortmund)	West Germany	51.492502	7.451031	Gerhard Schulenburg (FRG)		1974_FRG_FS.htm
714	23800	Sweden	Bulgaria	-	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (16:00 h)	16:00	Rheinstadion (D??sseldorf)	West Germany	51.26441	6.72576	??dison P??rez N?o?±ez (PER)		1974_FRG_FS.htm
715	53700	Uruguay	Netherlands	0-2	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (16:00 h)	16:00	Niedersachsenstadion (Hannover)	West Germany	52.367596	9.719431	K??roly Palotai (HUN)		1974_FRG_FS.htm
716	51100	Italy	Haiti	3月1日	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (18:00 h)	18:00	Olympiastadion (M??nchen)	West Germany	48.173159	11.546604	Vicente Llobregat (VEN)		1974_FRG_FS.htm
717	31500	Poland	Argentina	3月2日	FALSE	FALSE	GROUP STAGE	first	1974	15-06-1974 (18:00 h)	18:00	Neckarstadion (Stuttgart)	West Germany	48.791715	9.231515	Clive Thomas (WAL)		1974_FRG_FS.htm
718	53300	Australia	FRG	0-3	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (16:00 h)	16:00	Volksparkstadion (Hamburg)	West Germany	53.587128	9.8986	Mustafa Kamel (EGY)		1974_FRG_FS.htm
719	27300	Chile	GDR	1月1日	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Olympiastadion (West-Berlin)	West Germany	52.514697	13.239499	Aurelio Angonese (ITA)		1974_FRG_FS.htm
720	31700	Yugoslavia	Zaire	9-0	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Parkstadion (Gelsenkirchen)	West Germany	51.554466	7.065778	Omar Delgado (COL)		1974_FRG_FS.htm
721	62000	Scotland	Brazil	-	FALSE	FALSE	GROUP STAGE	first	1974	18-06-1974 (19:30 h)	19:30	Waldstadion (Frankfurt am Main)	West Germany	50.069555	8.646306	Arie van Gemert (NED)		1974_FRG_FS.htm
722	53700	Netherlands	Sweden	-	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Westfalenstadion (Dortmund)	West Germany	51.492502	7.451031	Werner Winsemann (CAN)		1974_FRG_FS.htm
723	13400	Bulgaria	Uruguay	1月1日	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Niedersachsenstadion (Hannover)	West Germany	52.367596	9.719431	Jack Taylor (ENG)		1974_FRG_FS.htm
724	25400	Haiti	Poland	0-7	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Olympiastadion (M??nchen)	West Germany	48.173159	11.546604	Govindasamy Suppiah (SIN)		1974_FRG_FS.htm
725	68900	Argentina	Italy	1月1日	FALSE	FALSE	GROUP STAGE	first	1974	19-06-1974 (19:30 h)	19:30	Neckarstadion (Stuttgart)	West Germany	48.791715	9.231515	Pavel Kazakov (USSR)		1974_FRG_FS.htm
726	14681	Australia	Chile	-	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (16:00 h)	16:00	Olympiastadion (West-Berlin)	West Germany	52.514697	13.239499	Jaffar Namdar (IRN)		1974_FRG_FS.htm
727	36200	Zaire	Brazil	0-3	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (18:00 h)	18:00	Parkstadion (Gelsenkirchen)	West Germany	51.554466	7.065778	Nicolae Rainea (ROM)		1974_FRG_FS.htm
728	56000	Scotland	Yugoslavia	1月1日	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (18:00 h)	18:00	Waldstadion (Frankfurt am Main)	West Germany	50.069555	8.646306	Alfonso Gonz??lez Archundia (MEX)		1974_FRG_FS.htm
729	60350	GDR	FRG	1-0	FALSE	FALSE	GROUP STAGE	first	1974	22-06-1974 (19:30 h)	19:30	Volksparkstadion (Hamburg)	West Germany	53.587128	9.8986	Ram?3n Barreto (URU)		1974_FRG_FS.htm
730	53300	Bulgaria	Netherlands	1月4日	FALSE	FALSE	GROUP STAGE	first	1974	23-06-1974 (16:00 h)	16:00	Westfalenstadion (Dortmund)	West Germany	51.492502	7.451031	Tony Bo??kovi?? (AUS)		1974_FRG_FS.htm
